info: Server is running on port 2000 || timestamp: 13-02-2024 9:25:20 AM 
warn: DEV-Database connection Successfull || timestamp: 13-02-2024 9:25:20 AM 
info: Blog data import API hit || timestamp: 13-02-2024 9:25:41 AM 
error: Comment validation failed: comment_content: Path `comment_content` is required., comment_author: Path `comment_author` is required., comment_id: Path `comment_id` is required. || timestamp: 13-02-2024 9:25:41 AM 
error: Unknown error: Comment validation failed: comment_content: Path `comment_content` is required., comment_author: Path `comment_author` is required., comment_id: Path `comment_id` is required. || timestamp: 13-02-2024 9:25:41 AM 
info: Server is running on port 2000 || timestamp: 13-02-2024 9:26:5 AM 
warn: DEV-Database connection Successfull || timestamp: 13-02-2024 9:26:5 AM 
info: Blog data import API hit || timestamp: 13-02-2024 9:26:39 AM 
info: Data imported successfully || timestamp: 13-02-2024 9:26:40 AM 
info: Server is running on port 2000 || timestamp: 13-02-2024 9:27:14 AM 
warn: DEV-Database connection Successfull || timestamp: 13-02-2024 9:27:14 AM 
info: Server is running on port 2000 || timestamp: 13-02-2024 9:51:8 AM 
warn: DEV-Database connection Successfull || timestamp: 13-02-2024 9:51:8 AM 
info: Server is running on port 2000 || timestamp: 13-02-2024 9:51:34 AM 
warn: DEV-Database connection Successfull || timestamp: 13-02-2024 9:51:34 AM 
info: Server is running on port 2000 || timestamp: 13-02-2024 9:53:42 AM 
warn: DEV-Database connection Successfull || timestamp: 13-02-2024 9:53:42 AM 
info: Blog data import API hit || timestamp: 13-02-2024 9:54:21 AM 
error: Post validation failed: publishDate: Cast to date failed for value "Invalid Date" (type Date) at path "publishDate" || timestamp: 13-02-2024 9:54:22 AM 
error: Unknown error: Post validation failed: publishDate: Cast to date failed for value "Invalid Date" (type Date) at path "publishDate" || timestamp: 13-02-2024 9:54:22 AM 
info: Server is running on port 2000 || timestamp: 13-02-2024 9:55:21 AM 
warn: DEV-Database connection Successfull || timestamp: 13-02-2024 9:55:21 AM 
info: Blog data import API hit || timestamp: 13-02-2024 9:55:25 AM 
info: Server is running on port 2000 || timestamp: 13-02-2024 9:55:52 AM 
warn: DEV-Database connection Successfull || timestamp: 13-02-2024 9:55:52 AM 
